"Newark Liberty International Airport","Newark","EWR","Chicago O'Hare International Airport","Chicago","ORD","1154453.8504293018"
"Newark Liberty International Airport","Newark","EWR","Philadelphia International Airport","Philadelphia","PHL","128843.56487449181"
"Newark Liberty International Airport","Newark","EWR","Phoenix Sky Harbor International Airport","Phoenix","PHX","3425367.07571017"
"Newark Liberty International Airport","Newark","EWR","San Diego International Airport","San Diego","SAN","3895057.5906300154"
"Newark Liberty International Airport","Newark","EWR","Seattle Tacoma International Airport","Seattle","SEA","3854814.2030590796"
"Newark Liberty International Airport","Newark","EWR","San Francisco International Airport","San Francisco","SFO","4118400.5777365128"
"Newark Liberty International Airport","Newark","EWR","Salt Lake City International Airport","Salt Lake City","SLC","3160249.0512459744"
"Newark Liberty International Airport","Newark","EWR","Tampa International Airport","Tampa","TPA","1607264.180087815"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","936441.8082018779"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","General Edward Lawrence Logan International Airport","Boston","BOS","1994302.8836671624"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","1492710.2897267693"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Charlotte Douglas International Airport","Charlotte","CLT","1019274.0820122289"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Ronald Reagan Washington National Airport","Washington","DCA","1450483.8886869089"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Denver International Airport","Denver","DEN","2739038.356680974"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1798924.0046319845"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Detroit Metropolitan Wayne County Airport","Detroit","DTW","1818297.4177337904"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Newark Liberty International Airport","Newark","EWR","1716832.7915923097"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Washington Dulles International Airport","Washington","IAD","1453253.114576399"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","George Bush Intercontinental Houston Airport","Houston","IAH","1551534.7847002244"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","John F Kennedy International Airport","New York","JFK","1723289.2458991772"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","McCarran International Airport","Las Vegas","LAS","3492101.165370246"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Los Angeles International Airport","Los Angeles","LAX","3763223.141752998"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","La Guardia Airport","New York","LGA","1734570.7267563662"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Orlando International Airport","Orlando","MCO","285901.3542219676"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Chicago Midway International Airport","Chicago","MDW","1880687.9322466285"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Miami International Airport","Miami","MIA","33990.7631926056"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2396016.1772502353"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Chicago O'Hare International Airport","Chicago","ORD","1905393.3930287943"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Philadelphia International Airport","Philadelphia","PHL","1600627.4282090033"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Phoenix Sky Harbor International Airport","Phoenix","PHX","3168909.2821536814"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","San Diego International Airport","San Diego","SAN","3644397.728367482"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Seattle Tacoma International Airport","Seattle","SEA","4367607.747266327"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","San Francisco International Airport","San Francisco","SFO","4150825.141329262"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Salt Lake City International Airport","Salt Lake City","SLC","3349471.599603121"
"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","Tampa International Airport","Tampa","TPA","316799.29539272824"
"Washington Dulles International Airport","Washington","IAD","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","859031.4566157763"
"Washington Dulles International Airport","Washington","IAD","General Edward Lawrence Logan International Airport","Boston","BOS","663549.6909164386"
"Washington Dulles International Airport","Washington","IAD","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","72680.24419883614"
"Washington Dulles International Airport","Washington","IAD","Charlotte Douglas International Airport","Charlotte","CLT","517371.2485231021"
"Washington Dulles International Airport","Washington","IAD","Ronald Reagan Washington National Airport","Washington","DCA","37613.992975558736"
"Washington Dulles International Airport","Washington","IAD","Denver International Airport","Denver","DEN","2331699.341808019"
"Washington Dulles International Airport","Washington","IAD","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1882477.9555653704"
"Washington Dulles International Airport","Washington","IAD","Detroit Metropolitan Wayne County Airport","Detroit","DTW","616290.4956608544"
"Washington Dulles International Airport","Washington","IAD","Newark Liberty International Airport","Newark","EWR","341417.6360739617"
"Washington Dulles International Airport","Washington","IAD","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","1453253.114576399"
"Washington Dulles International Airport","Washington","IAD","George Bush Intercontinental Houston Airport","Houston","IAH","1913377.4541620072"
"Washington Dulles International Airport","Washington","IAD","John F Kennedy International Airport","New York","JFK","366320.0275422111"
"Washington Dulles International Airport","Washington","IAD","McCarran International Airport","Las Vegas","LAS","3316448.0428436156"
"Washington Dulles International Airport","Washington","IAD","Los Angeles International Airport","Los Angeles","LAX","3674030.185005641"
"Washington Dulles International Airport","Washington","IAD","La Guardia Airport","New York","LGA","367463.9757472647"
"Washington Dulles International Airport","Washington","IAD","Orlando International Airport","Orlando","MCO","1222022.763577611"
"Washington Dulles International Airport","Washington","IAD","Chicago Midway International Airport","Chicago","MDW","927083.8991498834"
"Washington Dulles International Airport","Washington","IAD","Miami International Airport","Miami","MIA","1486162.983980294"
"Washington Dulles International Airport","Washington","IAD","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","1458700.7806114175"
"Washington Dulles International Airport","Washington","IAD","Chicago O'Hare International Airport","Chicago","ORD","945404.7132045212"
"Washington Dulles International Airport","Washington","IAD","Philadelphia International Airport","Philadelphia","PHL","216412.3024297389"
"Washington Dulles International Airport","Washington","IAD","Phoenix Sky Harbor International Airport","Phoenix","PHX","3141573.164412045"
"Washington Dulles International Airport","Washington","IAD","San Diego International Airport","San Diego","SAN","3618329.8898728583"
"Washington Dulles International Airport","Washington","IAD","Seattle Tacoma International Airport","Seattle","SEA","3701627.9626605115"
"Washington Dulles International Airport","Washington","IAD","San Francisco International Airport","San Francisco","SFO","3883401.6099853916"
"Washington Dulles International Airport","Washington","IAD","Salt Lake City International Airport","Salt Lake City","SLC","2934456.5976868533"
"Washington Dulles International Airport","Washington","IAD","Tampa International Airport","Tampa","TPA","1306867.296344151"
"George Bush Intercontinental Houston Airport","Houston","IAH","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","1107562.9892434997"
"George Bush Intercontinental Houston Airport","Houston","IAH","General Edward Lawrence Logan International Airport","Boston","BOS","2567645.4212871175"
"George Bush Intercontinental Houston Airport","Houston","IAH","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","1985789.4678434369"
"George Bush Intercontinental Houston Airport","Houston","IAH","Charlotte Douglas International Airport","Charlotte","CLT","1466896.8493582308"
"George Bush Intercontinental Houston Airport","Houston","IAH","Ronald Reagan Washington National Airport","Washington","DCA","1941631.0009077098"
"George Bush Intercontinental Houston Airport","Houston","IAH","Denver International Airport","Denver","DEN","1387504.4832041145"
"George Bush Intercontinental Houston Airport","Houston","IAH","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","361620.9742645424"
"George Bush Intercontinental Houston Airport","Houston","IAH","Detroit Metropolitan Wayne County Airport","Detroit","DTW","1730872.773089005"
"George Bush Intercontinental Houston Airport","Houston","IAH","Newark Liberty International Airport","Newark","EWR","2250545.087817047"
"George Bush Intercontinental Houston Airport","Houston","IAH","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","1551534.7847002244"
"George Bush Intercontinental Houston Airport","Houston","IAH","Washington Dulles International Airport","Washington","IAD","1913377.4541620072"
"George Bush Intercontinental Houston Airport","Houston","IAH","John F Kennedy International Airport","New York","JFK","2277895.25130137"
"George Bush Intercontinental Houston Airport","Houston","IAH","McCarran International Airport","Las Vegas","LAS","1962790.3157861873"
"George Bush Intercontinental Houston Airport","Houston","IAH","Los Angeles International Airport","Los Angeles","LAX","2215073.4858399867"
"George Bush Intercontinental Houston Airport","Houston","IAH","La Guardia Airport","New York","LGA","2277131.2024514405"
"George Bush Intercontinental Houston Airport","Houston","IAH","Orlando International Airport","Orlando","MCO","1372000.4056239782"
"George Bush Intercontinental Houston Airport","Houston","IAH","Chicago Midway International Airport","Chicago","MDW","1478177.644074642"
"George Bush Intercontinental Houston Airport","Houston","IAH","Miami International Airport","Miami","MIA","1549405.5507323737"
"George Bush Intercontinental Houston Airport","Houston","IAH","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","1666911.8253525414"
"George Bush Intercontinental Houston Airport","Houston","IAH","Chicago O'Hare International Airport","Chicago","ORD","1490651.9330712382"
"George Bush Intercontinental Houston Airport","Houston","IAH","Philadelphia International Airport","Philadelphia","PHL","2129483.510075176"
"George Bush Intercontinental Houston Airport","Houston","IAH","Phoenix Sky Harbor International Airport","Phoenix","PHX","1620966.0911963133"
"George Bush Intercontinental Houston Airport","Houston","IAH","San Diego International Airport","San Diego","SAN","2093149.5310832856"
"George Bush Intercontinental Houston Airport","Houston","IAH","Seattle Tacoma International Airport","Seattle","SEA","3013405.1849020883"
"George Bush Intercontinental Houston Airport","Houston","IAH","San Francisco International Airport","San Francisco","SFO","2627186.481515875"
"George Bush Intercontinental Houston Airport","Houston","IAH","Salt Lake City International Airport","Salt Lake City","SLC","1922353.3944172997"
"George Bush Intercontinental Houston Airport","Houston","IAH","Tampa International Airport","Tampa","TPA","1265025.1815115954"
"John F Kennedy International Airport","New York","JFK","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","1222093.8548707333"
"John F Kennedy International Airport","New York","JFK","General Edward Lawrence Logan International Airport","Boston","BOS","300177.9777575734"
"John F Kennedy International Airport","New York","JFK","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","295360.97481280484"
"John F Kennedy International Airport","New York","JFK","Charlotte Douglas International Airport","Charlotte","CLT","870529.52109041"
"John F Kennedy International Airport","New York","JFK","Ronald Reagan Washington National Airport","Washington","DCA","342218.1683716866"
"John F Kennedy International Airport","New York","JFK","Denver International Airport","Denver","DEN","2609787.721153326"
"John F Kennedy International Airport","New York","JFK","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","2234896.2125708"
"John F Kennedy International Airport","New York","JFK","Detroit Metropolitan Wayne County Airport","Detroit","DTW","816723.1721158082"
"John F Kennedy International Airport","New York","JFK","Newark Liberty International Airport","Newark","EWR","33395.31195105064"
"John F Kennedy International Airport","New York","JFK","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","1723289.2458991772"
"John F Kennedy International Airport","New York","JFK","Washington Dulles International Airport","Washington","IAD","366320.0275422111"
"John F Kennedy International Airport","New York","JFK","George Bush Intercontinental Houston Airport","Houston","IAH","2277895.25130137"
"John F Kennedy International Airport","New York","JFK","McCarran International Airport","Las Vegas","LAS","3609283.177058818"
"John F Kennedy International Airport","New York","JFK","Los Angeles International Airport","Los Angeles","LAX","3974196.71551245"
"John F Kennedy International Airport","New York","JFK","La Guardia Airport","New York","LGA","17198.50547270213"
"John F Kennedy International Airport","New York","JFK","Orlando International Airport","Orlando","MCO","1521388.616114028"
"John F Kennedy International Airport","New York","JFK","Chicago Midway International Airport","Chicago","MDW","1174469.0910248605"
"John F Kennedy International Airport","New York","JFK","Miami International Airport","Miami","MIA","1757121.5157801013"
"John F Kennedy International Airport","New York","JFK","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","1651274.1617286787"
"John F Kennedy International Airport","New York","JFK","Chicago O'Hare International Airport","Chicago","ORD","1187835.802314515"
"John F Kennedy International Airport","New York","JFK","Philadelphia International Airport","Philadelphia","PHL","150619.605731245"
"John F Kennedy International Airport","New York","JFK","Phoenix Sky Harbor International Airport","Phoenix","PHX","3458119.2459802893"
"John F Kennedy International Airport","New York","JFK","San Diego International Airport","San Diego","SAN","3928037.601098161"
"John F Kennedy International Airport","New York","JFK","Seattle Tacoma International Airport","Seattle","SEA","3886637.931476707"
"John F Kennedy International Airport","New York","JFK","San Francisco International Airport","San Francisco","SFO","4151786.262318702"
"John F Kennedy International Airport","New York","JFK","Salt Lake City International Airport","Salt Lake City","SLC","3193604.7251533195"
"John F Kennedy International Airport","New York","JFK","Tampa International Airport","Tampa","TPA","1619524.3552334206"
"McCarran International Airport","Las Vegas","LAS","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","2804828.194843859"
"McCarran International Airport","Las Vegas","LAS","General Edward Lawrence Logan International Airport","Boston","BOS","3822671.4601068306"
"McCarran International Airport","Las Vegas","LAS","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","3381120.7311178795"
"McCarran International Airport","Las Vegas","LAS","Charlotte Douglas International Airport","Charlotte","CLT","3076588.0318986014"
"McCarran International Airport","Las Vegas","LAS","Ronald Reagan Washington National Airport","Washington","DCA","3353577.035854824"
"McCarran International Airport","Las Vegas","LAS","Denver International Airport","Denver","DEN","1009369.8531014178"
"McCarran International Airport","Las Vegas","LAS","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1694800.6552533763"
"McCarran International Airport","Las Vegas","LAS","Detroit Metropolitan Wayne County Airport","Detroit","DTW","2808020.0661121076"
"McCarran International Airport","Las Vegas","LAS","Newark Liberty International Airport","Newark","EWR","3576000.4480604464"
"McCarran International Airport","Las Vegas","LAS","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","3492101.165370246"
"McCarran International Airport","Las Vegas","LAS","Washington Dulles International Airport","Washington","IAD","3316448.0428436156"
"McCarran International Airport","Las Vegas","LAS","George Bush Intercontinental Houston Airport","Houston","IAH","1962790.3157861873"
"McCarran International Airport","Las Vegas","LAS","John F Kennedy International Airport","New York","JFK","3609283.177058818"
"McCarran International Airport","Las Vegas","LAS","Los Angeles International Airport","Los Angeles","LAX","379999.8361296888"
"McCarran International Airport","Las Vegas","LAS","La Guardia Airport","New York","LGA","3599979.2954679946"
"McCarran International Airport","Las Vegas","LAS","Orlando International Airport","Orlando","MCO","3276093.6370228"
"McCarran International Airport","Las Vegas","LAS","Chicago Midway International Airport","Chicago","MDW","2441886.908291301"
"McCarran International Airport","Las Vegas","LAS","Miami International Airport","Miami","MIA","3494154.5640951092"
"McCarran International Airport","Las Vegas","LAS","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2087766.2248593047"
"McCarran International Airport","Las Vegas","LAS","Chicago O'Hare International Airport","Chicago","ORD","2431693.2785702986"
"McCarran International Airport","Las Vegas","LAS","Philadelphia International Airport","Philadelphia","PHL","3494414.7701535216"
"McCarran International Airport","Las Vegas","LAS","Phoenix Sky Harbor International Airport","Phoenix","PHX","410849.99043245363"
"McCarran International Airport","Las Vegas","LAS","San Diego International Airport","San Diego","SAN","416419.7524884521"
"McCarran International Airport","Las Vegas","LAS","Seattle Tacoma International Airport","Seattle","SEA","1395110.3340787136"
"McCarran International Airport","Las Vegas","LAS","San Francisco International Airport","San Francisco","SFO","664895.0521507759"
"McCarran International Airport","Las Vegas","LAS","Salt Lake City International Airport","Salt Lake City","SLC","591942.1333350629"
"McCarran International Airport","Las Vegas","LAS","Tampa International Airport","Tampa","TPA","3187452.167071105"
"Los Angeles International Airport","Los Angeles","LAX","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","3125776.703224408"
"Los Angeles International Airport","Los Angeles","LAX","General Edward Lawrence Logan International Airport","Boston","BOS","4193029.091656492"
"Los Angeles International Airport","Los Angeles","LAX","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","3739913.350155454"
"Los Angeles International Airport","Los Angeles","LAX","Charlotte Douglas International Airport","Charlotte","CLT","3412534.245403239"
"Los Angeles International Airport","Los Angeles","LAX","Ronald Reagan Washington National Airport","Washington","DCA","3710898.7244607746"
"Los Angeles International Airport","Los Angeles","LAX","Denver International Airport","Denver","DEN","1385149.3690722215"
"Los Angeles International Airport","Los Angeles","LAX","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1983174.5352769014"
"Los Angeles International Airport","Los Angeles","LAX","Detroit Metropolitan Wayne County Airport","Detroit","DTW","3178038.1486137547"
"Los Angeles International Airport","Los Angeles","LAX","Newark Liberty International Airport","Newark","EWR","3941010.2954659443"
"Los Angeles International Airport","Los Angeles","LAX","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","3763223.141752998"
"Los Angeles International Airport","Los Angeles","LAX","Washington Dulles International Airport","Washington","IAD","3674030.185005641"
"Los Angeles International Airport","Los Angeles","LAX","George Bush Intercontinental Houston Airport","Houston","IAH","2215073.4858399867"
"Los Angeles International Airport","Los Angeles","LAX","John F Kennedy International Airport","New York","JFK","3974196.71551245"
"Los Angeles International Airport","Los Angeles","LAX","McCarran International Airport","Las Vegas","LAS","379999.8361296888"
"Los Angeles International Airport","Los Angeles","LAX","La Guardia Airport","New York","LGA","3965323.916965989"
"Los Angeles International Airport","Los Angeles","LAX","Orlando International Airport","Orlando","MCO","3562314.6883423547"
"Los Angeles International Airport","Los Angeles","LAX","Chicago Midway International Airport","Chicago","MDW","2811533.343197526"
"Los Angeles International Airport","Los Angeles","LAX","Miami International Airport","Miami","MIA","3762627.8907811358"
"Los Angeles International Airport","Los Angeles","LAX","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2467294.2978370506"
"Los Angeles International Airport","Los Angeles","LAX","Chicago O'Hare International Airport","Chicago","ORD","2802116.0223786044"
"Los Angeles International Airport","Los Angeles","LAX","Philadelphia International Airport","Philadelphia","PHL","3856314.914568448"
"Los Angeles International Airport","Los Angeles","LAX","Phoenix Sky Harbor International Airport","Phoenix","PHX","594361.7388412312"
"Los Angeles International Airport","Los Angeles","LAX","San Diego International Airport","San Diego","SAN","175701.31688387715"
"Los Angeles International Airport","Los Angeles","LAX","Seattle Tacoma International Airport","Seattle","SEA","1536909.7500390743"
"Los Angeles International Airport","Los Angeles","LAX","San Francisco International Airport","San Francisco","SFO","543189.2885854449"
"Los Angeles International Airport","Los Angeles","LAX","Salt Lake City International Airport","Salt Lake City","SLC","949325.1691137698"
"Los Angeles International Airport","Los Angeles","LAX","Tampa International Airport","Tampa","TPA","3466426.8961918717"
"La Guardia Airport","New York","LGA","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","1224867.9648709763"
"La Guardia Airport","New York","LGA","General Edward Lawrence Logan International Airport","Boston","BOS","296692.0234022134"
"La Guardia Airport","New York","LGA","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","297417.24711878964"
"La Guardia Airport","New York","LGA","Charlotte Douglas International Airport","Charlotte","CLT","874928.1482100738"
"La Guardia Airport","New York","LGA","Ronald Reagan Washington National Airport","Washington","DCA","344781.1991862857"
"La Guardia Airport","New York","LGA","Denver International Airport","Denver","DEN","2599815.2763272715"
"La Guardia Airport","New York","LGA","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","2231359.693854096"
"La Guardia Airport","New York","LGA","Detroit Metropolitan Wayne County Airport","Detroit","DTW","805135.078512599"
"La Guardia Airport","New York","LGA","Newark Liberty International Airport","Newark","EWR","26667.148684191015"
"La Guardia Airport","New York","LGA","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","1734570.7267563662"
"La Guardia Airport","New York","LGA","Washington Dulles International Airport","Washington","IAD","367463.9757472647"
"La Guardia Airport","New York","LGA","George Bush Intercontinental Houston Airport","Houston","IAH","2277131.2024514405"
"La Guardia Airport","New York","LGA","John F Kennedy International Airport","New York","JFK","17198.50547270213"
"La Guardia Airport","New York","LGA","McCarran International Airport","Las Vegas","LAS","3599979.2954679946"
"La Guardia Airport","New York","LGA","Los Angeles International Airport","Los Angeles","LAX","3965323.916965989"
"La Guardia Airport","New York","LGA","Orlando International Airport","Orlando","MCO","1530956.2104656827"
"La Guardia Airport","New York","LGA","Chicago Midway International Airport","Chicago","MDW","1163931.4446354872"
"La Guardia Airport","New York","LGA","Miami International Airport","Miami","MIA","1768377.3270690548"
"La Guardia Airport","New York","LGA","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","1638069.6734354766"
"La Guardia Airport","New York","LGA","Chicago O'Hare International Airport","Chicago","ORD","1177055.3450994052"
"La Guardia Airport","New York","LGA","Philadelphia International Airport","Philadelphia","PHL","153594.64896996508"
"La Guardia Airport","New York","LGA","Phoenix Sky Harbor International Airport","Phoenix","PHX","3450523.469242078"
"La Guardia Airport","New York","LGA","San Diego International Airport","San Diego","SAN","3919849.5089633367"
"La Guardia Airport","New York","LGA","Seattle Tacoma International Airport","Seattle","SEA","3872539.8937946972"
"La Guardia Airport","New York","LGA","San Francisco International Airport","San Francisco","SFO","4141002.4658903447"
"La Guardia Airport","New York","LGA","Salt Lake City International Airport","Salt Lake City","SLC","3182501.9087956124"
"La Guardia Airport","New York","LGA","Tampa International Airport","Tampa","TPA","1628289.485807611"
"Orlando International Airport","Orlando","MCO","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","650736.9594337629"
"Orlando International Airport","Orlando","MCO","General Edward Lawrence Logan International Airport","Boston","BOS","1805974.7648232547"
"Orlando International Airport","Orlando","MCO","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","1268997.6911912782"
"Orlando International Airport","Orlando","MCO","Charlotte Douglas International Airport","Charlotte","CLT","755203.1963569185"
"Orlando International Airport","Orlando","MCO","Ronald Reagan Washington National Airport","Washington","DCA","1224126.9403551111"
"Orlando International Airport","Orlando","MCO","Denver International Airport","Denver","DEN","2486351.664979829"
"Orlando International Airport","Orlando","MCO","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1582415.8154728625"
"Orlando International Airport","Orlando","MCO","Detroit Metropolitan Wayne County Airport","Detroit","DTW","1543647.3172578267"
"Orlando International Airport","Orlando","MCO","Newark Liberty International Airport","Newark","EWR","1510881.8254560826"
"Orlando International Airport","Orlando","MCO","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","285901.3542219676"
"Orlando International Airport","Orlando","MCO","Washington Dulles International Airport","Washington","IAD","1222022.763577611"
"Orlando International Airport","Orlando","MCO","George Bush Intercontinental Houston Airport","Houston","IAH","1372000.4056239782"
"Orlando International Airport","Orlando","MCO","John F Kennedy International Airport","New York","JFK","1521388.616114028"
"Orlando International Airport","Orlando","MCO","McCarran International Airport","Las Vegas","LAS","3276093.6370228"
"Orlando International Airport","Orlando","MCO","Los Angeles International Airport","Los Angeles","LAX","3562314.6883423547"
"Orlando International Airport","Orlando","MCO","La Guardia Airport","New York","LGA","1530956.2104656827"
"Orlando International Airport","Orlando","MCO","Chicago Midway International Airport","Chicago","MDW","1595408.7064518447"
"Orlando International Airport","Orlando","MCO","Miami International Airport","Miami","MIA","309973.1421214387"
"Orlando International Airport","Orlando","MCO","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2110437.4692276744"
"Orlando International Airport","Orlando","MCO","Chicago O'Hare International Airport","Chicago","ORD","1620083.2020211294"
"Orlando International Airport","Orlando","MCO","Philadelphia International Airport","Philadelphia","PHL","1388555.4916479725"
"Orlando International Airport","Orlando","MCO","Phoenix Sky Harbor International Airport","Phoenix","PHX","2969688.0961079313"
"Orlando International Airport","Orlando","MCO","San Diego International Airport","San Diego","SAN","3451561.2940434273"
"Orlando International Airport","Orlando","MCO","Seattle Tacoma International Airport","Seattle","SEA","4104686.626795831"
"Orlando International Airport","Orlando","MCO","San Francisco International Airport","San Francisco","SFO","3929146.336390594"
"Orlando International Airport","Orlando","MCO","Salt Lake City International Airport","Salt Lake City","SLC","3103286.1319883014"
"Orlando International Airport","Orlando","MCO","Tampa International Airport","Tampa","TPA","130148.76935579709"
"Chicago Midway International Airport","Chicago","MDW","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","951960.6968513326"
"Chicago Midway International Airport","Chicago","MDW","General Edward Lawrence Logan International Airport","Boston","BOS","1381509.8584886675"
"Chicago Midway International Airport","Chicago","MDW","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","980545.3457147715"
"Chicago Midway International Airport","Chicago","MDW","Charlotte Douglas International Airport","Charlotte","CLT","940148.3716870034"
"Chicago Midway International Airport","Chicago","MDW","Ronald Reagan Washington National Airport","Washington","DCA","964389.283668205"
"Chicago Midway International Airport","Chicago","MDW","Denver International Airport","Denver","DEN","1437348.048122619"
"Chicago Midway International Airport","Chicago","MDW","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1283194.9501128537"
"Chicago Midway International Airport","Chicago","MDW","Detroit Metropolitan Wayne County Airport","Detroit","DTW","366547.9887371706"
"Chicago Midway International Airport","Chicago","MDW","Newark Liberty International Airport","Newark","EWR","1141075.5145437398"
"Chicago Midway International Airport","Chicago","MDW","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","1880687.9322466285"
"Chicago Midway International Airport","Chicago","MDW","Washington Dulles International Airport","Washington","IAD","927083.8991498834"
"Chicago Midway International Airport","Chicago","MDW","George Bush Intercontinental Houston Airport","Houston","IAH","1478177.644074642"
"Chicago Midway International Airport","Chicago","MDW","John F Kennedy International Airport","New York","JFK","1174469.0910248605"
"Chicago Midway International Airport","Chicago","MDW","McCarran International Airport","Las Vegas","LAS","2441886.908291301"
"Chicago Midway International Airport","Chicago","MDW","Los Angeles International Airport","Los Angeles","LAX","2811533.343197526"
"Chicago Midway International Airport","Chicago","MDW","La Guardia Airport","New York","LGA","1163931.4446354872"
"Chicago Midway International Airport","Chicago","MDW","Orlando International Airport","Orlando","MCO","1595408.7064518447"
"Chicago Midway International Airport","Chicago","MDW","Miami International Airport","Miami","MIA","1905370.9318614674"
"Chicago Midway International Airport","Chicago","MDW","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","560315.6388960069"
"Chicago Midway International Airport","Chicago","MDW","Chicago O'Hare International Airport","Chicago","ORD","24856.169372998324"
"Chicago Midway International Airport","Chicago","MDW","Philadelphia International Airport","Philadelphia","PHL","1072934.879818892"
"Chicago Midway International Airport","Chicago","MDW","Phoenix Sky Harbor International Airport","Phoenix","PHX","2319651.1479333644"
"Chicago Midway International Airport","Chicago","MDW","San Diego International Airport","San Diego","SAN","2776000.1425122498"
"Chicago Midway International Airport","Chicago","MDW","Seattle Tacoma International Airport","Seattle","SEA","2782169.8420081683"
"Chicago Midway International Airport","Chicago","MDW","San Francisco International Airport","San Francisco","SFO","2977468.954592949"
"Chicago Midway International Airport","Chicago","MDW","Salt Lake City International Airport","Salt Lake City","SLC","2020465.7368100316"
"Chicago Midway International Airport","Chicago","MDW","Tampa International Airport","Tampa","TPA","1606905.0730562075"
"Miami International Airport","Miami","MIA","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","959065.0515212383"
